"Exness","Symbol","Timestamp","Bid","Ask"
"exness","BTCUSD_Zero_Spread","2025-11-09 12:54:52.006Z",102107.37,102107.37
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.257Z",102104.91,102104.91
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.271Z",102102.61,102102.61
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.358Z",102100.31,102100.31
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.401Z",102096.32,102096.32
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.415Z",102088.09,102088.09
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.813Z",102079.89,102079.89
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.870Z",102082.5,102082.5
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.893Z",102087.1,102087.1
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.908Z",102089.44,102089.44
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:01.962Z",102093.08,102093.08
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:02.027Z",102096.48,102096.48
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:12.132Z",102096.42,102096.42
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:17.514Z",102096.2,102096.2
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:17.523Z",102093.06,102093.06
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:19.619Z",102093.21,102093.21
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:21.715Z",102092.47,102092.47
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:23.729Z",102086.84,102086.84
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:25.778Z",102091.8,102091.8
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:28.800Z",102093.71,102093.71
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:30.882Z",102093.82,102093.82
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:32.883Z",102093.96,102093.96
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:34.892Z",102094.08,102094.08
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:37.641Z",102094.22,102094.22
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:39.276Z",102094.34,102094.34
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:41.242Z",102094.45,102094.45
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:41.615Z",102098.72,102098.72
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:51.672Z",102099.88,102099.88
"exness","BTCUSD_Zero_Spread","2025-11-09 12:55:56.895Z",102099.99,102099.99
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:02.443Z",102099.65,102099.65
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:02.453Z",102094.53,102094.53
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:02.467Z",102090.53,102090.53
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:02.503Z",102085.99,102085.99
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:02.593Z",102081.65,102081.65
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:03.013Z",102073.56,102073.56
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:03.033Z",102078.21,102078.21
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:03.101Z",102080.81,102080.81
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:03.154Z",102083.2,102083.2
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:03.178Z",102086.48,102086.48
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:05.912Z",102094.5,102094.5
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:07.318Z",102087.08,102087.08
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:07.377Z",102083.5,102083.5
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:07.605Z",102080.61,102080.61
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:08.163Z",102071.9,102071.9
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:08.181Z",102066.6,102066.6
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:08.256Z",102061.55,102061.55
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:08.277Z",102059.26,102059.26
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:09.389Z",102067.05,102067.05
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:13.619Z",102067.26,102067.26
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:18.000Z",102067.07,102067.07
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:18.021Z",102064.63,102064.63
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:18.044Z",102060.14,102060.14
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:18.069Z",102056.61,102056.61
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:18.084Z",102053.82,102053.82
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:18.228Z",102049.4,102049.4
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:20.182Z",102049.68,102049.68
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:22.206Z",102052.16,102052.16
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:24.025Z",102052.76,102052.76
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:24.124Z",102067.64,102067.64
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:27.940Z",102067.81,102067.81
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:28.663Z",102068.21,102068.21
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:28.674Z",102072.06,102072.06
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:28.686Z",102075.2,102075.2
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:28.933Z",102078.49,102078.49
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:30.898Z",102078.37,102078.37
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:33.098Z",102078.26,102078.26
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:35.170Z",102078.16,102078.16
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:38.213Z",102078.01,102078.01
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:40.184Z",102077.43,102077.43
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:40.625Z",102073.37,102073.37
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:41.154Z",102069.17,102069.17
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:41.202Z",102066.65,102066.65
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:43.191Z",102066.0,102066.0
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:47.279Z",102067.18,102067.18
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:48.523Z",102063.74,102063.74
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:48.582Z",102060.87,102060.87
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:50.957Z",102054.83,102054.83
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:52.286Z",102045.26,102045.26
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:52.302Z",102038.82,102038.82
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:54.403Z",102043.96,102043.96
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:55.155Z",102040.2,102040.2
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:57.045Z",102041.31,102041.31
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:57.132Z",102044.11,102044.11
"exness","BTCUSD_Zero_Spread","2025-11-09 12:56:59.984Z",102048.97,102048.97
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:09.533Z",102041.54,102041.54
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:11.621Z",102041.37,102041.37
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:12.940Z",102041.22,102041.22
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:14.959Z",102040.13,102040.13
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:16.615Z",102044.87,102044.87
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:16.640Z",102050.37,102050.37
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:16.663Z",102053.08,102053.08
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:16.712Z",102055.96,102055.96
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:17.212Z",102058.33,102058.33
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:17.650Z",102061.89,102061.89
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:18.064Z",102064.72,102064.72
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:19.355Z",102067.57,102067.57
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:21.520Z",102067.44,102067.44
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:24.783Z",102067.33,102067.33
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:28.844Z",102067.2,102067.2
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:31.852Z",102067.09,102067.09
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:34.024Z",102064.61,102064.61
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:37.293Z",102062.56,102062.56
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:40.339Z",102063.86,102063.86
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:42.853Z",102059.35,102059.35
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:42.942Z",102056.26,102056.26
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:53.061Z",102056.21,102056.21
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:53.104Z",102053.31,102053.31
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:53.116Z",102048.92,102048.92
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:53.128Z",102046.14,102046.14
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:53.313Z",102040.82,102040.82
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:53.373Z",102043.89,102043.89
"exness","BTCUSD_Zero_Spread","2025-11-09 12:57:53.424Z",102047.48,102047.48
